tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt6292852,movie,I Am Mother,I Am Mother,0,2019,\N,113,"Drama,Horror,Sci-Fi",6.8,50836.0
tt0112722,movie,Copycat,Copycat,0,1995,\N,123,"Drama,Mystery,Thriller",6.6,50836.0
tt0338459,movie,Spy Kids 3-D: Game Over,Spy Kids 3: Game Over,0,2003,\N,84,"Action,Adventure,Comedy",4.2,50732.0
tt2452386,movie,The Fundamentals of Caring,The Fundamentals of Caring,0,2016,\N,97,"Comedy,Drama",7.3,50607.0
tt4225622,movie,The Babysitter,The Babysitter,0,2017,\N,85,"Comedy,Horror",6.3,50055.0
tt4387040,movie,Airlift,Airlift,0,2016,\N,130,"Drama,History",8.0,49362.0
tt4044364,movie,Citizenfour,Citizenfour,0,2014,\N,114,"Biography,Documentary,News",8.1,48907.0
tt3799232,movie,The Kissing Booth,The Kissing Booth,0,2018,\N,105,"Comedy,Romance",6.1,48414.0
tt6679794,movie,Outlaw King,Outlaw King,0,2018,\N,121,"Action,Biography,Drama",6.9,48367.0
tt2910904,movie,The Dressmaker,The Dressmaker,0,2015,\N,119,"Comedy,Drama",7.1,48172.0
tt0430304,movie,Little Man,Little Man,0,2006,\N,98,"Comedy,Crime",4.4,47339.0
tt0120399,movie,U Turn,U Turn,0,1997,\N,125,"Crime,Drama,Thriller",6.8,47076.0
tt0297181,movie,I Spy,I Spy,0,2002,\N,97,"Action,Adventure,Comedy",5.4,46953.0
tt3553442,movie,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,0,2016,\N,112,"Biography,Comedy,Drama",6.6,46894.0
tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,\N,85,"Comedy,Sport",5.5,46246.0
tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,\N,86,"Adventure,Animation,Family",6.7,45657.0
tt2112124,movie,Chennai Express,Chennai Express,0,2013,\N,141,"Action,Comedy",6.0,45537.0
tt0116126,movie,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0,1996,\N,89,"Comedy,Crime",6.6,45237.0
tt2106651,movie,Spectral,Spectral,0,2016,\N,107,"Action,Mystery,Sci-Fi",6.3,45229.0
tt0097647,movie,The Karate Kid Part III,The Karate Kid Part III,0,1989,\N,112,"Action,Drama,Family",5.2,45199.0
tt1294688,movie,Last Night,Last Night,0,2010,\N,93,"Drama,Romance",6.6,45155.0
tt0271668,movie,National Security,National Security,0,2003,\N,88,"Action,Comedy,Crime",5.6,44916.0
tt0475944,movie,The Covenant,The Covenant,0,2006,\N,97,"Action,Adventure,Fantasy",5.3,44873.0
tt0110367,movie,Little Women,Little Women,0,1994,\N,115,"Drama,Family,Romance",7.3,44821.0
tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,"Comedy,Crime",6.9,44738.0
tt1666186,movie,Vampires Suck,Vampires Suck,0,2010,\N,82,Comedy,3.4,44630.0
tt3612616,movie,Mommy,Mommy,0,2014,\N,139,Drama,8.1,44305.0
tt2724064,tvMovie,Sharknado,Sharknado,0,2013,\N,86,"Action,Adventure,Comedy",3.3,44079.0
tt1920849,movie,Bachelorette,Bachelorette,0,2012,\N,87,"Comedy,Romance",5.3,43659.0
tt1093370,movie,Jab We Met,Jab We Met,0,2007,\N,138,"Comedy,Drama,Romance",7.9,43359.0
tt0098384,movie,Steel Magnolias,Steel Magnolias,0,1989,\N,117,"Comedy,Drama,Romance",7.3,42978.0
tt0421206,movie,Gridiron Gang,Gridiron Gang,0,2006,\N,125,"Biography,Crime,Drama",6.9,42641.0
tt1416801,movie,Kill the Irishman,Kill the Irishman,0,2011,\N,106,"Biography,Crime,Drama",7.1,42480.0
tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,0,1990,\N,81,"Comedy,Family,Romance",4.7,42372.0
tt6791096,movie,I Feel Pretty,I Feel Pretty,0,2018,\N,110,"Comedy,Romance",5.5,42319.0
tt0430308,movie,Get Rich or Die Tryin',Get Rich or Die Tryin',0,2005,\N,117,"Biography,Crime,Drama",5.3,41961.0
tt0119807,movie,Nothing to Lose,Nothing to Lose,0,1997,\N,98,"Action,Adventure,Comedy",6.7,41838.0
tt1341188,movie,How Do You Know,How Do You Know,0,2010,\N,121,"Comedy,Drama,Romance",5.4,41744.0
tt0114781,movie,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,0,1995,\N,100,"Action,Thriller",5.5,41646.0
tt0191754,movie,28 Days,28 Days,0,2000,\N,103,"Comedy,Drama",6.0,41500.0
tt1621045,movie,Think Like a Man,Think Like a Man,0,2012,\N,122,"Comedy,Romance",6.6,41476.0
tt0377107,movie,Proof,Proof,0,2005,\N,100,"Drama,Mystery",6.7,41475.0
tt0322589,movie,Honey,Honey,0,2003,\N,94,"Drama,Music,Romance",5.3,41463.0
tt0450405,movie,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,0,2009,\N,109,"Action,Adventure,Fantasy",5.9,41389.0
tt1727776,movie,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,0,2015,\N,93,"Action,Comedy,Horror",6.3,41383.0
tt6214928,movie,1922,1922,0,2017,\N,102,"Crime,Drama,Horror",6.3,40779.0
tt1691916,movie,Before I Fall,Before I Fall,0,2017,\N,98,"Drama,Fantasy,Mystery",6.4,40757.0
tt0332047,movie,Fever Pitch,Fever Pitch,0,2005,\N,104,"Comedy,Drama,Romance",6.2,40561.0
tt0110366,movie,The Little Rascals,The Little Rascals,0,1994,\N,82,"Comedy,Family,Romance",6.3,40362.0
tt1231580,movie,Alvin and the Chipmunks: The Squeakquel,Alvin and the Chipmunks: The Squeakquel,0,2009,\N,88,"Animation,Comedy,Family",4.5,40210.0
tt2567712,movie,Starred Up,Starred Up,0,2013,\N,106,"Crime,Drama",7.4,40168.0
tt2479478,movie,The Ridiculous 6,The Ridiculous 6,0,2015,\N,119,"Comedy,Western",4.8,39955.0
tt1967545,movie,Labor Day,Labor Day,0,2013,\N,111,"Drama,Romance",6.9,39896.0
tt3201640,movie,Extinction,Extinction,0,2018,\N,95,"Action,Drama,Sci-Fi",5.8,39336.0
tt3774694,movie,Love,Love,0,2015,\N,135,"Drama,Romance",6.1,38976.0
tt0808510,movie,Tooth Fairy,Tooth Fairy,0,2010,\N,101,"Comedy,Family,Fantasy",5.0,38876.0
tt1598828,movie,One for the Money,One for the Money,0,2012,\N,91,"Action,Comedy,Crime",5.3,38817.0
tt0372237,movie,Guess Who,Guess Who,0,2005,\N,105,"Comedy,Romance",5.9,38504.0
tt0421729,movie,Big Momma's House 2,Big Momma's House 2,0,2006,\N,99,"Comedy,Crime",4.7,38400.0
tt0062803,movie,Chitty Chitty Bang Bang,Chitty Chitty Bang Bang,0,1968,\N,144,"Adventure,Family,Fantasy",6.9,38139.0
tt5246700,movie,How It Ends,How It Ends,0,2018,\N,113,"Action,Adventure,Drama",5.0,38138.0
tt1430612,movie,Brick Mansions,Brick Mansions,0,2014,\N,90,"Action,Crime",5.7,37985.0
tt4781612,movie,Imperium,Imperium,0,2016,\N,109,"Biography,Crime,Drama",6.5,37907.0
tt2473682,movie,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,2014,\N,84,"Horror,Mystery,Thriller",5.0,37721.0
tt0103893,movie,Buffy the Vampire Slayer,Buffy the Vampire Slayer,0,1992,\N,86,"Action,Comedy,Fantasy",5.6,37623.0
tt3405236,movie,Raees,Raees,0,2017,\N,143,"Action,Crime,Drama",6.8,37510.0
tt0388419,movie,Christmas with the Kranks,Christmas with the Kranks,0,2004,\N,99,"Comedy,Family",5.3,37452.0
tt1571249,movie,The Skeleton Twins,The Skeleton Twins,0,2014,\N,93,"Comedy,Drama,Romance",6.8,37436.0
tt0039628,movie,Miracle on 34th Street,Miracle on 34th Street,0,1947,\N,96,"Comedy,Drama,Family",7.9,37222.0
tt3387542,movie,The Forest,The Forest,0,2016,\N,93,"Horror,Mystery,Thriller",4.8,37201.0
tt0083564,movie,Annie,Annie,0,1982,\N,126,"Comedy,Drama,Family",6.6,37195.0
tt0763831,movie,A Thousand Words,A Thousand Words,0,2012,\N,91,"Comedy,Drama",5.9,37029.0
tt0278435,movie,Enough,Enough,0,2002,\N,115,"Crime,Drama,Thriller",5.7,36929.0
tt2493486,movie,Last Knights,Last Knights,0,2015,\N,115,"Action,Drama",6.2,36804.0
tt5783956,movie,When We First Met,When We First Met,0,2018,\N,97,"Comedy,Fantasy,Romance",6.4,36455.0
tt4758646,movie,War Machine,War Machine,0,2017,\N,122,"Comedy,Drama,War",6.0,36441.0
tt0257756,movie,High Crimes,High Crimes,0,2002,\N,115,"Crime,Drama,Mystery",6.4,36433.0
tt0387575,movie,Seed of Chucky,Seed of Chucky,0,2004,\N,87,"Comedy,Fantasy,Horror",4.8,36173.0
tt0265087,movie,Black Knight,Black Knight,0,2001,\N,95,"Adventure,Comedy,Fantasy",4.9,35984.0
tt1024943,movie,Om Shanti Om,Om Shanti Om,0,2007,\N,162,"Action,Comedy,Drama",6.7,35865.0
tt1314228,movie,Did You Hear About the Morgans?,Did You Hear About the Morgans?,0,2009,\N,103,"Comedy,Drama,Romance",4.8,35504.0
tt2396589,movie,Mudbound,Mudbound,0,2017,\N,134,"Drama,War",7.4,35333.0
tt4769836,movie,The Do-Over,The Do-Over,0,2016,\N,108,"Action,Adventure,Comedy",5.7,34964.0
tt0129332,movie,Ravenous,Ravenous,0,1999,\N,101,"Adventure,Comedy,Horror",7.0,34780.0
tt5304992,movie,Set It Up,Set It Up,0,2018,\N,105,"Comedy,Romance",6.5,34608.0
tt5541240,movie,To the Bone,To the Bone,0,2017,\N,107,Drama,6.8,34541.0
tt0082432,movie,Gallipoli,Gallipoli,0,1981,\N,110,"Adventure,Drama,History",7.4,34532.0
tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,\N,93,"Adventure,Animation,Comedy",6.1,34391.0
tt3174376,movie,Before I Wake,Before I Wake,0,2016,\N,97,"Drama,Fantasy,Horror",6.2,34290.0
tt0347246,movie,Ghost in the Shell 2: Innocence,Innocence,0,2004,\N,100,"Animation,Drama,Sci-Fi",7.5,34221.0
tt0267891,movie,The Ringer,The Ringer,0,2005,\N,94,"Comedy,Sport",5.8,33963.0
tt5571734,movie,Pink,Pink,0,2016,\N,136,"Drama,Thriller",8.2,33692.0
tt0093777,movie,Prince of Darkness,Prince of Darkness,0,1987,\N,102,Horror,6.7,33479.0
tt2428170,movie,Creep,Creep,0,2014,\N,77,"Horror,Thriller",6.3,33155.0
tt0462396,movie,The Last Legion,The Last Legion,0,2007,\N,101,"Action,Adventure,War",5.4,32953.0
tt3118452,movie,Circle,Circle,0,2015,\N,87,"Drama,Horror,Mystery",6.0,32715.0
tt5946128,movie,Dear Zindagi,Dear Zindagi,0,2016,\N,151,"Drama,Romance",7.6,32664.0
tt1032815,movie,"I Love You, Beth Cooper","I Love You, Beth Cooper",0,2009,\N,102,"Comedy,Romance",5.3,32188.0
tt2461132,movie,Happy New Year,Happy New Year,0,2014,\N,180,"Action,Comedy,Music",5.1,32044.0
tt0252503,movie,Heist,Heist,0,2001,\N,109,"Action,Crime,Drama",6.5,31651.0
tt0375611,movie,Black,Black,0,2005,\N,122,Drama,8.2,31577.0
tt3797868,movie,The Choice,The Choice,0,2016,\N,111,"Drama,Romance",6.6,31287.0
tt5397194,movie,Anon,Anon,0,2018,\N,100,"Action,Crime,Drama",6.1,31155.0
tt0375568,movie,Astro Boy,Astro Boy,0,2009,\N,94,"Action,Animation,Comedy",6.3,31114.0
tt0107653,movie,Naked,Naked,0,1993,\N,132,"Comedy,Drama",7.8,31011.0
tt1082601,movie,Fighting,Fighting,0,2009,\N,105,"Action,Crime,Drama",5.6,30966.0
tt6333060,movie,Icarus,Icarus,0,2017,\N,120,"Documentary,Sport,Thriller",7.9,30909.0
tt0100029,movie,Lionheart,Lionheart,0,1990,\N,108,"Action,Crime,Drama",6.2,30486.0
tt5862312,movie,Veronica,Verónica,0,2017,\N,105,Horror,6.2,30464.0
tt5640450,movie,ARQ,ARQ,0,2016,\N,88,"Action,Sci-Fi,Thriller",6.4,30233.0
tt2059171,movie,13 Sins,13 Sins,0,2014,\N,93,"Horror,Thriller",6.3,30152.0
tt0458413,movie,A Long Way Down,A Long Way Down,0,2014,\N,96,"Comedy,Drama",6.4,29638.0
tt3120280,movie,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,0,2018,\N,105,"Comedy,Drama,Romance",5.9,29621.0
tt0270053,movie,Vizontele,Vizontele,0,2001,\N,110,"Comedy,Drama",8.0,29481.0
tt4535650,movie,Dilwale,Dilwale,0,2015,\N,158,"Action,Comedy,Romance",5.2,29435.0
tt3860916,movie,Cargo,Cargo,0,2017,\N,105,"Drama,Horror,Sci-Fi",6.3,29335.0
tt2101569,movie,In Your Eyes,In Your Eyes,0,2014,\N,106,"Fantasy,Romance",7.0,29117.0
tt2317225,movie,The Machine,The Machine,0,2013,\N,91,"Action,Drama,Sci-Fi",6.1,29047.0
tt1615918,movie,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,0,2011,\N,87,"Adventure,Animation,Comedy",4.3,28891.0
tt0300532,movie,Blue Crush,Blue Crush,0,2002,\N,104,"Drama,Romance,Sport",5.6,28834.0
tt0814335,movie,The Stepfather,The Stepfather,0,2009,\N,101,"Crime,Thriller",5.6,28626.0
tt2398231,movie,The Homesman,The Homesman,0,2014,\N,122,"Drama,Western",6.6,28209.0
tt0088814,movie,The Black Cauldron,The Black Cauldron,0,1985,\N,80,"Action,Adventure,Animation",6.4,28061.0
tt1198138,movie,Obsessed,Obsessed,0,2009,\N,108,"Drama,Romance,Thriller",5.0,27674.0
tt0120609,movie,The Big Hit,The Big Hit,0,1998,\N,91,"Action,Comedy,Crime",6.1,27423.0
tt0368578,movie,Are We There Yet?,Are We There Yet?,0,2005,\N,95,"Adventure,Comedy,Family",4.7,27402.0
tt1951181,movie,The Immigrant,The Immigrant,0,2013,\N,120,"Drama,Romance",6.6,27394.0
tt1232783,movie,Sorority Row,Sorority Row,0,2009,\N,101,"Horror,Mystery",5.1,27359.0
tt2891174,movie,99 Homes,99 Homes,0,2014,\N,112,Drama,7.1,27302.0
tt0470883,movie,Magic Carpet Ride,Organize Isler,0,2005,\N,106,"Comedy,Drama",7.4,27036.0
tt0827503,movie,The Magician,Hokkabaz,0,2006,\N,122,"Comedy,Drama",7.4,26984.0
tt7608028,movie,The Open House,The Open House,0,2018,\N,94,"Horror,Thriller",3.2,26900.0
tt0366174,movie,Anacondas: The Hunt for the Blood Orchid,Anacondas: The Hunt for the Blood Orchid,0,2004,\N,97,"Action,Adventure,Horror",4.6,26810.0
tt1464763,movie,Mute,Mute,0,2018,\N,126,"Mystery,Sci-Fi,Thriller",5.4,26547.0
tt3416744,movie,The End of the Tour,The End of the Tour,0,2015,\N,106,"Biography,Drama",7.3,26533.0
tt3256226,movie,IO,IO,0,2019,\N,96,"Adventure,Drama,Romance",4.7,26375.0
tt1160368,movie,12 Rounds,12 Rounds,0,2009,\N,108,"Action,Crime,Thriller",5.6,26191.0
tt0107438,movie,Look Who's Talking Now,Look Who's Talking Now,0,1993,\N,96,"Comedy,Family,Romance",4.4,26178.0
tt0093378,movie,La Bamba,La Bamba,0,1987,\N,108,"Biography,Drama,Music",6.9,25822.0
tt0082846,movie,On Golden Pond,On Golden Pond,0,1981,\N,109,Drama,7.6,25809.0
tt2238050,movie,White Bird in a Blizzard,White Bird in a Blizzard,0,2014,\N,91,"Drama,Mystery,Thriller",6.4,25759.0
tt1196948,movie,Charlie Countryman,The Necessary Death of Charlie Countryman,0,2013,\N,103,"Comedy,Drama,Romance",6.4,25723.0
tt1415283,movie,Nanny McPhee Returns,Nanny McPhee and the Big Bang,0,2010,\N,109,"Comedy,Family,Fantasy",6.1,25650.0
tt3922798,movie,The Siege of Jadotville,The Siege of Jadotville,0,2016,\N,108,"Action,Biography,Drama",7.3,25615.0
tt5155780,movie,The Discovery,The Discovery,0,2017,\N,102,"Drama,Romance,Sci-Fi",6.3,25596.0
tt3767372,movie,Piku,Piku,0,2015,\N,123,"Comedy,Drama",7.6,25585.0
tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013,\N,141,"Biography,Drama,History",7.1,25362.0
tt2452254,movie,Clouds of Sils Maria,Clouds of Sils Maria,0,2014,\N,124,Drama,6.7,25275.0
tt1934231,movie,Delhi Belly,Delhi Belly,0,2011,\N,103,"Action,Comedy,Crime",7.5,25210.0
tt0436331,movie,Friends with Money,Friends with Money,0,2006,\N,88,"Comedy,Drama,Romance",5.8,24893.0
tt8201170,movie,The Perfect Date,The Perfect Date,0,2019,\N,89,"Comedy,Romance",5.8,24346.0
tt5929776,movie,Before the Flood,Before the Flood,0,2016,\N,96,Documentary,8.3,24180.0
tt3606888,movie,A Street Cat Named Bob,A Street Cat Named Bob,0,2016,\N,103,"Biography,Comedy,Drama",7.4,23975.0
tt5541848,movie,What the Health,What the Health,0,2017,\N,97,Documentary,7.5,23938.0
tt2785032,movie,The Little Death,The Little Death,0,2014,\N,96,"Comedy,Drama,Romance",7.1,23910.0
tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011,\N,107,"Action,Comedy,Crime",4.4,23901.0
tt4434004,movie,Udta Punjab,Udta Punjab,0,2016,\N,148,"Action,Crime,Drama",7.8,23877.0
tt0473367,movie,Jaane Tu... Ya Jaane Na,Jaane Tu... Ya Jaane Na,0,2008,\N,155,"Comedy,Drama,Romance",7.5,23670.0
tt0765446,movie,Escape from Planet Earth,Escape from Planet Earth,0,2013,\N,89,"Adventure,Animation,Comedy",5.9,23617.0
tt4443658,movie,Better Watch Out,Better Watch Out,0,2016,\N,89,"Comedy,Crime,Horror",6.5,23486.0
tt0081562,movie,Stir Crazy,Stir Crazy,0,1980,\N,111,"Comedy,Crime",6.8,23179.0
tt2515086,movie,One Direction: This Is Us,One Direction: This Is Us,0,2013,\N,92,"Documentary,Music",4.1,23055.0
tt1715873,movie,10 Years,10 Years,0,2011,\N,100,"Comedy,Drama,Romance",6.1,22767.0
tt3317234,movie,"Game Over, Man!","Game Over, Man!",0,2018,\N,101,"Action,Comedy",5.4,22702.0
tt0155776,movie,Jawbreaker,Jawbreaker,0,1999,\N,87,"Comedy,Crime,Thriller",5.6,22610.0
tt0395495,movie,Catch and Release,Catch and Release,0,2006,\N,124,"Comedy,Drama,Romance",6.0,22535.0
tt2040560,movie,The Pact,The Pact,0,2012,\N,89,"Horror,Mystery,Thriller",5.7,22522.0
tt0096101,movie,Short Circuit 2,Short Circuit 2,0,1988,\N,110,"Comedy,Drama,Family",5.7,22468.0
tt1193516,movie,Recep Ivedik,Recep Ivedik,0,2008,\N,90,Comedy,4.6,22282.0
tt4334266,movie,The Bad Batch,The Bad Batch,0,2016,\N,118,"Drama,Horror,Romance",5.3,22117.0
tt2372678,movie,2 States,2 States,0,2014,\N,149,"Comedy,Drama,Romance",6.9,22016.0
tt0086154,movie,Psycho II,Psycho II,0,1983,\N,113,"Crime,Horror,Mystery",6.5,21767.0
tt1559549,movie,Restrepo,Restrepo,0,2010,\N,93,"Documentary,War",7.5,21080.0
tt0790604,movie,Deck the Halls,Deck the Halls,0,2006,\N,93,"Comedy,Family",4.9,20756.0
tt1729637,movie,Bodyguard,Bodyguard,0,2011,\N,130,"Action,Comedy,Romance",4.6,20699.0
tt5165344,movie,Rustom,Rustom,0,2016,\N,148,"Crime,Drama,Thriller",7.1,20673.0
tt3148502,movie,Tamasha,Tamasha,0,2015,\N,139,"Comedy,Drama,Romance",7.2,20512.0
tt1798603,movie,Bad Santa 2,Bad Santa 2,0,2016,\N,92,"Comedy,Crime,Drama",5.6,20495.0
tt0178737,movie,Mansfield Park,Mansfield Park,0,1999,\N,112,"Comedy,Drama,Romance",7.1,20261.0
tt1780798,movie,Clown,Clown,0,2014,\N,100,"Drama,Fantasy,Horror",5.7,20257.0
tt0076578,movie,Pumping Iron,Pumping Iron,0,1977,\N,86,"Documentary,Sport",7.4,20242.0
tt0785006,movie,Hotel for Dogs,Hotel for Dogs,0,2009,\N,100,"Comedy,Family",5.4,20211.0
tt0038991,movie,The Stranger,The Stranger,0,1946,\N,95,"Crime,Drama,Film-Noir",7.4,20145.0
tt0361620,movie,First Daughter,First Daughter,0,2004,\N,106,"Comedy,Drama,Romance",5.0,20126.0
tt7214762,movie,Jim & Andy: The Great Beyond,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",0,2017,\N,94,Documentary,7.7,19955.0
tt0241025,movie,Vanity Fair,Vanity Fair,0,2004,\N,141,Drama,6.2,19832.0
tt0775552,movie,Aliens in the Attic,Aliens in the Attic,0,2009,\N,86,"Adventure,Animation,Comedy",5.4,19701.0
tt4273292,movie,Under the Shadow,Under the Shadow,0,2016,\N,84,"Drama,Horror,Thriller",6.9,19668.0
tt8361028,movie,Cam,Cam,0,2018,\N,94,"Horror,Mystery,Thriller",6.0,19580.0
tt0092666,movie,Blind Date,Blind Date,0,1987,\N,95,"Comedy,Romance",6.0,19509.0
tt3335606,movie,Berlin Syndrome,Berlin Syndrome,0,2017,\N,116,"Drama,Horror,Mystery",6.3,19389.0
tt0254481,movie,Koi... Mil Gaya,Koi... Mil Gaya,0,2003,\N,171,"Action,Drama,Romance",7.1,19369.0
tt2473602,movie,Get on Up,Get on Up,0,2014,\N,139,"Biography,Drama,Music",6.9,19298.0
tt1029231,movie,Krrish 3,Krrish 3,0,2013,\N,152,"Action,Sci-Fi",5.2,19288.0
tt1666185,movie,All Eyez on Me,All Eyez on Me,0,2017,\N,139,"Biography,Drama,Music",5.8,19156.0
tt0117011,movie,Maximum Risk,Maximum Risk,0,1996,\N,101,"Action,Crime,Mystery",5.5,18951.0
tt8110640,movie,In the Shadow of the Moon,In the Shadow of the Moon,0,2019,\N,115,"Crime,Mystery,Sci-Fi",6.2,18927.0
tt0422774,movie,Are We Done Yet?,Are We Done Yet?,0,2007,\N,92,"Comedy,Family,Fantasy",4.2,18533.0
tt3302820,movie,Cowspiracy: The Sustainability Secret,Cowspiracy: The Sustainability Secret,0,2014,\N,90,Documentary,8.3,18413.0
tt2171867,movie,Empire State,Empire State,0,2013,\N,94,"Crime,Thriller",5.2,18396.0
tt1926313,movie,Pyaar Ka Punchnama,Pyaar Ka Punchnama,0,2011,\N,149,"Comedy,Drama,Romance",7.7,18292.0
tt0087755,movie,The Muppets Take Manhattan,The Muppets Take Manhattan,0,1984,\N,94,"Adventure,Comedy,Drama",6.9,18179.0
tt2917388,movie,Kidnapping Mr. Heineken,Kidnapping Mr. Heineken,0,2015,\N,95,"Action,Crime,Drama",6.1,18094.0
tt1220888,movie,Henry's Crime,Henry's Crime,0,2010,\N,108,"Comedy,Crime,Drama",6.0,18049.0
tt1032825,movie,The Other Woman,Love and Other Impossible Pursuits,0,2009,\N,102,Drama,6.4,18018.0
tt5952332,movie,Amanda Knox,Amanda Knox,0,2016,\N,92,"Crime,Documentary",6.9,17954.0
tt1542768,movie,True Memoirs of an International Assassin,True Memoirs of an International Assassin,0,2016,\N,98,"Action,Comedy,Crime",5.9,17870.0
tt0308506,movie,Like Mike,Like Mike,0,2002,\N,99,"Comedy,Family,Fantasy",5.2,17867.0
tt0109287,movie,Blank Check,Blank Check,0,1994,\N,93,"Comedy,Crime,Family",5.3,17505.0
tt2882328,movie,Ugly,Ugly,0,2013,\N,128,"Crime,Drama,Mystery",8.1,17401.0
tt5997666,movie,Jab Harry Met Sejal,Jab Harry Met Sejal,0,2017,\N,143,"Comedy,Drama,Romance",5.3,17253.0
tt0434124,movie,Kinky Boots,Kinky Boots,0,2005,\N,107,"Comedy,Drama,Music",7.1,17245.0
tt4181052,movie,Special Correspondents,Special Correspondents,0,2016,\N,101,Comedy,5.8,17243.0
tt0158811,movie,Muppets from Space,Muppets from Space,0,1999,\N,87,"Adventure,Comedy,Family",6.3,17098.0
tt2011311,movie,The Outsider,The Outsider,0,2018,\N,120,"Crime,Drama,Thriller",6.3,17081.0
tt5462326,movie,Mom and Dad,Mom and Dad,0,2017,\N,86,"Comedy,Horror,Thriller",5.5,17032.0
tt0062138,movie,Point Blank,Point Blank,0,1967,\N,92,"Crime,Drama,Thriller",7.4,17015.0
tt3062074,tvMovie,Sharknado 2: The Second One,Sharknado 2: The Second One,0,2014,\N,95,"Action,Adventure,Comedy",4.0,16980.0
tt2625810,movie,Into the Forest,Into the Forest,0,2015,\N,101,"Drama,Sci-Fi,Thriller",5.8,16973.0
tt4728338,movie,Ali Baba and the Seven Dwarfs,Ali Baba ve 7 Cüceler,0,2015,\N,114,"Action,Comedy,Drama",5.8,16757.0
tt6218358,movie,Calibre,Calibre,0,2018,\N,101,"Drama,Thriller",6.7,16723.0
tt2937366,movie,Little Evil,Little Evil,0,2017,\N,94,"Comedy,Horror",5.7,16594.0
tt0432637,movie,Krrish,Krrish,0,2006,\N,185,"Action,Sci-Fi",6.3,16532.0
tt0109402,movie,The Chase,The Chase,0,1994,\N,94,"Action,Adventure,Comedy",5.9,16417.0
tt3137630,movie,David Brent: Life on the Road,David Brent: Life on the Road,0,2016,\N,96,"Comedy,Music",6.3,16348.0
tt0110222,movie,Kabhi Haan Kabhi Naa,Kabhi Haan Kabhi Naa,0,1994,\N,158,"Comedy,Drama,Music",7.8,16344.0
tt1085492,movie,The Prince,The Prince,0,2014,\N,93,"Action,Thriller",4.6,16336.0
tt0280778,movie,Iris,Iris,0,2001,\N,91,"Biography,Drama,Romance",7.0,16315.0
tt1194417,movie,Casino Jack,Casino Jack,0,2010,\N,108,"Biography,Comedy,Crime",6.2,16279.0
tt7170950,movie,Like Father,Like Father,0,2018,\N,98,"Comedy,Drama",6.1,16220.0
tt2652118,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Crouching Tiger, Hidden Dragon: Sword of Destiny",0,2016,\N,96,"Action,Adventure,Drama",6.1,16215.0
tt5716464,movie,Breathe,Breathe,0,2017,\N,118,"Biography,Drama,Romance",7.1,16001.0
tt2366608,movie,Lost River,Lost River,0,2014,\N,95,"Drama,Fantasy,Mystery",5.8,15940.0
tt2582576,movie,Sand Castle,Sand Castle,0,2017,\N,113,"Drama,War",6.3,15930.0
tt1724970,movie,Beyond Skyline,Beyond Skyline,0,2017,\N,106,"Action,Adventure,Horror",5.3,15926.0
tt0488798,movie,Welcome,Welcome,0,2007,\N,159,"Comedy,Romance",6.8,15889.0
tt1577061,movie,Recep Ivedik 3,Recep Ivedik 3,0,2010,\N,95,Comedy,4.0,15853.0
tt2345567,movie,Haunter,Haunter,0,2013,\N,97,"Fantasy,Horror,Mystery",5.9,15716.0
tt1320291,movie,The Reef,The Reef,0,2010,\N,94,"Adventure,Drama,Horror",5.8,15700.0
tt0085255,movie,Blue Thunder,Blue Thunder,0,1983,\N,109,"Action,Crime,Drama",6.4,15640.0
tt0000439,short,The Great Train Robbery,The Great Train Robbery,0,1903,\N,11,"Action,Crime,Short",7.3,15586.0
tt2386404,movie,He Never Died,He Never Died,0,2015,\N,99,"Comedy,Drama,Fantasy",6.4,15569.0
tt1639084,movie,Tallulah,Tallulah,0,2016,\N,111,"Comedy,Drama,Romance",6.7,15552.0
tt1291465,movie,Raajneeti,Raajneeti,0,2010,\N,163,"Drama,Thriller",7.1,15442.0
tt1756750,movie,Starbuck,Starbuck,0,2011,\N,109,"Comedy,Drama,Romance",7.3,15302.0
